Date,Maximum_temp,Mean_temp,Minimum_temp,cloud_cover,sunshine,global_radiation,snow_depth,Pressure,Precipitation
20010329,13.1,8,4.3,6,7.3,169,0,99640,0.6
20010330,15.5,8,2.8,4,10.8,209,0,101250,0.4
20010331,15.3,11.4,7.4,7,3.2,119,0,101610,0
20010401,19.5,12.5,9.7,6,2.1,103,0,102050,0
20010402,14.4,13.6,7.8,6,6.5,166,0,101010,2
20010403,11.5,10.3,6.2,5,6.9,172,0,101030,6.2
20010404,12.2,9.2,6.9,5,5.2,152,0,100330,1.8
20010405,14,8.2,4.3,6,0.7,79,0,100760,5.8
20010406,12.1,10.7,7.4,6,0.5,75,0,100100,0.4
20010407,12.7,8.5,4.9,5,5.7,162,0,99880,1.2
20010408,17.5,8.4,4.2,6,6.9,179,0,101790,10.2
20010409,12.9,12,6.5,6,5.8,166,0,101340,0.2
20010410,11.7,10.6,8.4,6,3.5,135,0,101430,0.5
20010411,13.5,9,6.2,7,1.8,107,0,102780,0
20010412,10.8,9.9,6.3,7,3.5,137,0,103050,0
20010413,11.3,7.9,5,6,8.3,204,0,103230,0
20010414,12.8,7,2.8,7,0,62,0,102590,3
20010415,9.6,9.6,6.4,7,3.6,142,0,101280,0.6
20010416,11.2,7.4,5.2,7,1.6,107,0,102040,0
20010417,9,6,0.9,6,7.2,196,0,101860,1.2
20010418,10.1,6.2,3.5,6,7.4,200,0,101160,0.2
20010419,9.1,5.4,0.6,3,10.2,236,0,101290,1.4
20010420,10.9,5.6,2.2,5,3.5,145,0,101410,0.2
20010421,11.7,6.8,2.6,5,7.3,202,0,101500,0
20010422,14,8,4.3,8,4.2,158,0,100460,7.6
20010423,12.7,10.3,6.6,5,5.3,176,0,100290,1.2
20010424,12.9,8.8,5,5,3.1,142,0,100180,4
20010425,15.2,9.2,5.5,6,4.3,163,0,100340,2.4
20010426,15,10.1,5,6,6,190,0,101190,0
20010427,14.3,10.7,6.4,7,3.2,146,0,101230,3.6
20010428,12.5,11.2,8.1,5,8.5,227,0,100520,10.8
20010429,13.5,9.3,6.1,6,3.5,153,0,100350,2
20010430,10.8,9.6,5.8,7,2.2,130,0,101200,0
20010501,15,8.8,6.8,7,0,71,0,102090,3.2
20010502,17.2,10.9,6.8,6,3.2,151,0,101990,6.2
20010503,13.4,11.8,6.5,6,4.3,171,0,101020,0
20010504,13.4,9.6,5.7,4,10.6,261,0,101430,0
20010505,12.8,8.4,3.5,3,9.9,253,0,102170,0
20010506,15.4,8.4,4.1,6,3.4,158,0,102580,0
20010507,17.3,10.3,5.2,6,5.7,196,0,102830,0
20010508,17.6,11,4.8,1,13.8,305,0,102850,0
20010509,23,11.5,5.4,6,1.3,118,0,102200,0.2
20010510,26.1,16,9.1,6,8,233,0,101730,0
20010511,24.9,19.4,12.8,3,12.2,289,0,102010,0
20010512,24.9,18,11.1,1,14.5,318,0,101940,0
20010513,15.1,18.4,11.8,6,6.7,216,0,100980,0.2
20010514,19,13.4,11.6,8,0,77,0,100680,0
20010515,15.7,14.5,10,7,5.6,201,0,100370,5.8
20010516,11.3,13.3,10.9,6,4.7,187,0,99940,4.8
20010517,16.5,9.4,7.4,6,0.2,89,0,100260,5.6
20010518,16.1,11.8,7,5,4.4,183,0,101840,0
20010519,18.2,11.6,7.1,6,0.2,90,0,102490,0
20010520,18.1,14.6,11,6,2.1,141,0,102670,0
20010521,19.3,13.2,8.3,5,14.7,329,0,102580,0
20010522,22.6,13.8,8.4,5,13.1,310,0,102380,0
20010523,23.3,15.6,8.7,2,13.5,316,0,102390,0
20010524,20.7,16.9,10.5,2,13.4,316,0,102380,0
20010525,23.2,15.6,10.4,7,7.4,235,0,102200,0
20010526,21.2,17.7,12.2,7,9.5,265,0,101980,0
20010527,24.6,17.6,13.9,7,1.3,126,0,102120,0
20010528,22.5,20,15.5,7,7.8,242,0,102100,0
20010529,23.2,16.8,11.2,6,14,326,0,102150,0
20010530,19.1,17.4,11.6,2,14.6,334,0,101770,0
20010531,19.1,15.3,11.5,4,7.9,245,0,101990,0
20010601,16.6,14.2,9.2,7,1.7,137,0,102120,0
20010602,16.8,14.6,12.5,6,4.7,197,0,101490,0.6
20010603,20.3,11.6,6.4,3,15.2,342,0,102420,0
20010604,20.6,14,7.6,5,7.3,239,0,102430,0
20010605,19.4,15,9.3,6,6.5,227,0,101730,0.2
20010606,18,15.2,11.1,7,1.9,143,0,101140,1.4
20010607,16.8,13.2,8.3,5,12.4,309,0,101090,0
20010608,17.7,11.9,7,3,12.4,310,0,101400,0
20010609,15.1,11.6,5.6,5,8.4,256,0,101480,5.4
20010610,18,12.1,9.1,5,6.4,227,0,101660,0.6
20010611,18.5,12,5.9,4,8.5,258,0,102200,0
20010612,21.6,15.2,11.9,7,1.9,144,0,101970,0
20010613,21.5,16.6,11.7,5,7.6,245,0,101530,0
20010614,20.5,15.8,10.1,6,9.6,274,0,101330,1.2
20010615,16.5,16.6,12.8,6,6.2,224,0,100670,15.9
20010616,15.6,14.8,13.2,7,0.2,95,0,100300,12.8
20010617,17.9,14,12.3,7,0.5,106,0,101540,0
20010618,21.8,13.6,9.2,6,6.7,232,0,102720,0
20010619,24.6,16.6,11.5,4,12.4,311,0,102650,0
20010620,21.5,18.2,11.9,4,12.5,313,0,101910,0
20010621,22.4,16.9,12.3,3,15.1,345,0,101750,0
20010622,23.7,16.4,10.5,3,14.1,333,0,101790,0
20010623,27.4,17.4,11.2,4,11,293,0,101840,0
20010624,29.1,20.3,13.2,3,13.1,320,0,102080,0
20010625,31.9,22.5,15.9,5,14,331,0,102250,0
20010626,25.1,24.6,17.3,6,12.1,307,0,101420,0
20010627,22.7,21,16.8,6,7.2,239,0,101110,0
20010628,21.3,18.8,14.8,6,5.6,214,0,101620,1
20010629,23.3,18.8,16.2,7,1.9,144,0,101930,0
20010630,26.2,19.4,15.5,6,10.9,291,0,102040,0
20010701,27.1,19.6,13,4,9.6,273,0,102690,0
20010702,29.5,21.6,16.2,5,4.7,198,0,102660,0
20010703,29.2,23.6,17.8,3,12.4,309,0,101710,0
20010704,30.5,24,18.9,4,11.1,292,0,100830,0
20010705,26.2,24.8,19,7,4.3,191,0,100930,2.6
20010706,21.5,22.2,18.3,7,6.1,220,0,100920,0
20010707,20.8,19,16.5,8,0,80,0,100580,2.8
20010708,21,18.6,16.4,7,0.9,117,0,100940,0.2
20010709,20.2,16.4,11.9,6,2.3,151,0,101380,2.2
20010710,21.4,17.8,15.4,6,2.6,157,0,100570,1.8
20010711,21,17.4,13.5,5,8.9,260,0,100790,0
20010712,22.2,16.2,11.5,4,10.2,277,0,100960,0.4
20010713,19.2,17.4,12.6,6,5.2,203,0,100690,10
20010714,19.8,15.4,11.6,6,6,215,0,100650,0.6
20010715,22.3,15.1,10.4,5,8.3,249,0,101490,0
20010716,21.8,16.4,10.5,5,12.8,308,0,101560,0
20010717,20.8,16.7,11.6,7,2.5,152,0,100250,8
20010718,17.5,17.3,13.8,7,5.7,209,0,99530,4.2
20010719,21.6,15.1,12.7,8,0.2,90,0,100560,0
20010720,22.4,15.8,10,6,9.4,261,0,101530,2.2
20010721,20.5,17.7,13,7,5.7,207,0,101370,0
20010722,25.3,17.6,14.6,7,0.2,89,0,101710,0.2
20010723,23.2,19.2,13,3,13.5,311,0,101800,0
20010724,26.3,17.9,12.6,5,12.6,299,0,101870,0
20010725,28.7,20.2,14.2,6,7.6,233,0,101910,0
20010726,29.3,21.2,13.8,1,12.8,300,0,101780,0
20010727,31.6,22.9,16.5,5,12.7,297,0,101760,0
20010728,31.9,24.6,17.5,4,10.5,269,0,102150,0
20010729,28.9,25.5,19.1,5,8.8,246,0,102260,0
20010730,26.6,23.5,18.1,4,12,286,0,102280,0
20010731,26.7,21.6,16.6,5,9.5,254,0,102340,0
20010801,21.2,21.8,16.9,6,8.9,245,0,102410,0
20010802,23.9,17.8,14.5,7,0,72,0,101170,11.8
20010803,22.8,19.4,14.9,7,5.3,192,0,101020,1.4
20010804,23.2,17.1,11.4,5,7.3,220,0,101450,13.2
20010805,24.7,17.7,12.2,4,12.7,288,0,101510,0
20010806,20.6,20.2,15.7,7,3.9,166,0,101020,0.2
20010807,21.5,17.3,14,7,1.3,115,0,100480,0
20010808,17.5,17.8,14.2,5,9.5,245,0,100340,0
20010809,20.5,14.8,12,6,2.9,146,0,101160,12
20010810,21.9,15,9.4,3,11,261,0,102380,0
20010811,20.1,16.2,10.4,6,3.4,154,0,102500,0.8
20010812,26.3,17.9,15.7,7,0.1,75,0,101700,1
20010813,27.4,21.6,17,6,4.1,164,0,101330,0
20010814,30.1,22.2,17,6,10.4,249,0,101330,0
20010815,23.9,24.4,18.7,4,9.1,232,0,101040,0.2
20010816,23.4,20.4,16.8,5,9.5,235,0,101330,0.4
20010817,25.4,18.1,12.8,4,12,263,0,101700,0
20010818,22.7,20.4,15.5,7,0.6,90,0,100970,11.8
20010819,22.7,19.4,16.2,7,3.5,148,0,100220,10
20010820,24.2,18.3,13.9,4,10.8,245,0,101360,0
20010821,25.8,18,11.7,5,12.3,261,0,101800,0
20010822,24.1,20.5,15.2,5,12,256,0,102160,0
20010823,28.4,20.4,16.7,7,0.3,77,0,101930,0
20010824,31.5,23.6,18.9,4,11.4,246,0,101630,0
20010825,20,23.4,15.3,2,11.3,243,0,101480,0
20010826,22,19.3,18.6,8,0,60,0,101700,6.2
20010827,22.1,17.3,12.6,5,12.9,257,0,102240,0
20010828,23.4,17.2,12.2,4,11.7,243,0,102080,0
20010829,20,17,10.6,6,7.4,192,0,101470,0.4
20010830,19,17.9,15.8,7,0.1,65,0,101040,4.8
20010831,20.8,15.1,11.2,6,5.2,161,0,101230,4.8
20010901,22.2,15.8,10.8,6,10.1,210,0,101910,0
20010902,19.9,18.9,15.6,7,0.8,82,0,101480,16
20010903,17.8,16.4,13,7,5.8,158,0,101290,1.8
20010904,20.2,14.3,10.8,6,10.3,207,0,101690,0
20010905,19.4,14,7.8,6,2.4,109,0,102060,2.4
20010906,20.9,16.2,13,6,8.3,183,0,101740,0
20010907,18.3,16,11.2,7,2.4,107,0,101710,0.8
20010908,15.8,16,13.8,6,6.9,164,0,101470,0
20010909,17.1,12.3,8.8,4,8,175,0,101880,0
20010910,17.9,12.8,8.6,5,9.9,193,0,101990,0
20010911,18.9,14,10,7,0.3,63,0,101900,0
20010912,16.9,15.2,11.4,7,2,96,0,101440,1.4
20010913,19,13.7,10.5,5,5.1,136,0,100290,6.8
20010914,18.7,15,10.9,5,9.6,183,0,101050,0
20010915,17.4,14.8,11,6,8.3,168,0,101250,0
20010916,13.6,13.6,9.9,3,9.4,177,0,101850,0.2
20010917,14.7,11,8.5,5,3.1,106,0,102070,0.8
20010918,14.2,12.9,11.1,8,0,46,0,101520,5.6
20010919,17.9,13.1,12,8,0,46,0,100800,0.8
20010920,16.3,14.8,11.8,7,5,126,0,101380,1.2
20010921,18,13.2,10.1,5,3.4,106,0,101840,0
20010922,15.7,12.6,7.2,3,8.2,156,0,101720,0
20010923,17.7,12,8.4,6,0.3,54,0,101380,0.2
20010924,17.3,14.2,10.8,6,4.3,113,0,101320,0
20010925,17.4,12.4,7.6,5,5,119,0,101650,0.2
20010926,20.2,13.2,8.9,6,0.5,57,0,101470,3.4
20010927,23.6,16.6,13.1,7,2.7,90,0,101300,0
20010928,19.2,17.6,11.6,5,8.6,149,0,101060,11.8
20010929,17.3,17.2,15.2,6,2.6,87,0,100780,2.2
20010930,19.1,14.6,11.8,7,0,39,0,100540,4
20011001,18.6,16.8,14.5,7,0.9,61,0,99960,15.8
20011002,19.5,15.6,12.5,7,3.4,93,0,100280,0.4
20011003,19.1,15.5,11.5,3,8.2,137,0,100930,0
20011004,20,15.2,11.2,6,5.2,109,0,101190,2.4
20011005,18,16.8,13.7,6,6.8,122,0,100480,3
20011006,15.7,15.8,13.5,3,4.8,102,0,100170,9.4
20011007,15.4,13.8,11.9,6,0.9,56,0,99440,13
20011008,16.9,13.4,11.5,4,2.9,80,0,99580,2.6
20011009,16.8,13.8,10.7,5,4.8,98,0,100900,0.4
20011010,18.2,12.4,8,6,0.8,52,0,102190,0
20011011,22.3,15.3,12.4,7,0,33,0,102540,0
20011012,23.1,16.6,10.8,4,8.1,121,0,102180,0
20011013,19.4,18.1,13.1,6,4.6,91,0,101870,0
20011014,18.9,16.4,13.4,7,0.2,38,0,101230,4
20011015,16.8,16.8,14.8,6,2.3,67,0,100980,3.8
20011016,19.6,12.4,8.1,7,3.5,78,0,102290,0
20011017,18.5,15,10.3,7,3.5,76,0,101530,3
20011018,17.4,16.3,14.1,5,4.3,82,0,100910,0
20011019,17.2,13.7,10,6,0.5,41,0,100720,8.8
20011020,12.1,15.4,13.6,7,0.2,34,0,100050,4.6
20011021,16.4,11.7,11.3,7,0,28,0,100160,14.8
20011022,17.6,11.6,6.9,6,4.6,80,0,100930,5.4
20011023,16.7,12.8,7.9,5,5.1,83,0,101040,3.2
20011024,16.4,14,11.4,5,4.8,79,0,101510,2.8
20011025,16.4,13.4,10.3,6,1.6,50,0,101950,1.4
20011026,16.9,15.2,13.9,7,0.3,33,0,101130,5.2
20011027,15.7,13.6,10.2,7,7.8,96,0,101590,3.4
20011028,15.2,13.2,10.7,5,3.3,63,0,102520,0
20011029,19.1,11.2,7.2,6,1.4,45,0,102470,0
20011030,13.9,15.3,11.5,2,6.8,86,0,101500,0.8
20011031,13.8,11.6,9.2,3,8.3,94,0,102150,0
20011101,14.4,9,4.3,2,8.6,94,0,103840,0
20011102,13,9.2,4.1,4,6.6,81,0,104020,0
20011103,12.3,8,3,5,6.4,79,0,103340,0
20011104,11.8,8.4,4.5,6,3.8,61,0,102540,0
20011105,14.4,8.2,4.5,4,8.5,88,0,102500,0
20011106,14.1,10.1,5.8,6,4.2,61,0,101440,0.6
20011107,6.7,11.8,9.6,8,0,21,0,100930,12.2
20011108,6.8,6.6,6.6,6,1.1,36,0,100380,1.8
20011109,9.4,3.9,1,4,6.4,72,0,102460,0
20011110,12.8,4.6,-0.3,5,6.5,72,0,103090,0
20011111,11.3,7.6,2.4,7,0.3,25,0,102570,0
20011112,7.4,9.4,7.4,7,0,19,0,101650,1.4
20011113,8.5,6.5,5.6,6,2.8,46,0,102520,0
20011114,9.1,4,-0.4,1,7,70,0,103500,0
20011115,11.3,4.8,0.5,4,6.9,69,0,103960,0
20011116,10.1,6.2,1.2,8,0,18,0,104000,0.2
20011117,9.4,9.3,8.5,7,0,17,0,103400,0.2
20011118,9.3,8.4,7.3,8,0,17,0,102570,0.6
20011119,10.4,8,6.7,7,0.8,28,0,102660,0
20011120,12.6,7,3.6,7,0.2,21,0,103080,0
20011121,11.1,9.2,5.7,7,0.1,19,0,102710,2.2
20011122,9.2,10.2,9.4,6,3.9,48,0,102260,0
20011123,14.8,4.4,-0.4,6,1,28,0,102740,0
20011124,14.3,8,1.3,6,3.9,46,0,102300,0
20011125,8.5,11.8,9.2,7,0,15,0,101700,4.2
20011126,10.8,5,1.6,1,7.2,61,0,101600,0
20011127,12.1,5.4,0,6,0.1,17,0,100860,0.2
20011128,13.9,7.2,2.3,6,2,33,0,101650,3
20011129,14.9,9,4.2,8,0,15,0,101140,4.8
20011130,12.2,13.4,11.8,8,0,14,0,100840,2.4
20011201,7.2,11.2,10.1,6,2.3,32,0,101330,0.8
20011202,10.9,4.4,1.6,7,0,13,0,102530,0.4
20011203,11.3,6.6,2.3,7,0,13,0,101930,3.8
20011204,14.5,8.4,5.4,6,4.4,42,0,101200,5.2
20011205,8.2,10.2,6,6,4.1,40,0,101490,1.2
20011206,11,5.8,3.5,6,1.4,25,0,103200,0
20011207,7.2,7.9,4.8,6,2.8,33,0,103650,0
20011208,7,4.3,1.4,4,6.5,50,0,103930,0
20011209,8.4,4.4,1.8,4,5.5,45,0,103970,0
20011210,6.7,5.2,1.9,2,6.2,48,0,104010,0
20011211,7.5,3.8,0.9,3,2,28,0,103990,0
20011212,7.1,4.4,1.4,5,0,12,0,103440,0
20011213,4.4,5.6,4,8,0,12,0,103420,0
20011214,5.8,2.2,0,2,6.9,50,0,103970,0
20011215,4.9,2.7,-0.4,3,4.2,39,0,103860,0
20011216,5.9,2.4,-0.1,7,0,12,0,103870,0
20011217,8.4,3.2,0.5,5,0,12,0,103980,0.2
20011218,6.7,5.2,2.1,3,3.7,36,0,103910,0
20011219,4.9,2.6,-1.5,6,2.7,31,0,103210,0.4
20011220,8.2,2.9,0.9,4,4.5,40,0,103060,0
20011221,2.8,3.7,-0.8,6,0,12,0,101520,0.8
20011222,5.3,0.4,-1.9,1,7.3,51,0,101490,0
20011223,9.1,0.9,-3.5,3,6.3,47,0,102060,0.2
20011224,5.7,3.4,-2.4,8,0.3,16,0,100920,0.8
20011225,6.3,5.1,4.5,6,0.1,14,0,100060,3.2
20011226,9.4,2,-2.2,3,5.4,44,0,100990,0.6
20011227,8.5,4.2,-1,6,0.5,18,0,100560,0
20011228,3.1,7.4,6.2,7,4,38,0,100370,0
20011229,4.8,2.1,1.1,5,0.2,15,0,100220,0.2
20011230,3.9,1.4,-2,3,4.8,42,0,101190,0
20011231,3.8,1,-1.9,1,7.2,52,0,103150,0
20020101,4.2,-0.8,-5.3,0,6,48,0,103780,0
20020102,3.9,0,-4.2,4,5,44,0,103070,0
20020103,7,1.2,-1.6,6,6.2,49,0,102700,0
20020104,8.9,1.8,-3.5,4,5.1,45,0,102810,0.2
20020105,8.3,2.8,-3.4,8,0,13,0,103360,0
20020106,5.9,7.4,6.5,8,0,13,0,103560,0
20020107,4.7,5.4,4.9,8,0,13,0,103400,0.6
20020108,5.8,4.2,3.6,8,0,13,0,103210,0
20020109,7.9,3.4,0.9,6,1.2,25,0,103280,0.6
20020110,5.7,4.9,1.9,6,2.9,36,0,102880,2.4
20020111,9,2.8,0,6,0.7,22,0,102900,0
20020112,11.1,4.5,0,7,0,14,0,102870,0.4
20020113,10.8,7.2,3.3,8,0,14,0,102330,0
20020114,9.4,9.8,8.8,8,0.2,18,0,102190,3.8
20020115,9.3,8.4,7.5,5,1.8,31,0,101610,0
20020116,10.1,4.4,-0.5,6,0.4,21,0,102060,0.2
20020117,8.9,6.4,2.8,6,0,15,0,101620,2.8
20020118,11.1,4.8,0.6,5,2.8,39,0,101670,0.8
20020119,12.8,6.4,1.7,3,5.9,56,0,101230,0
20020120,12.6,9.3,5.8,7,0,16,0,101110,2.2
20020121,10.7,11.6,10.6,6,0.8,26,0,100800,1
20020122,12.1,9.3,7.9,6,5.1,54,0,100280,1.2
20020123,10.6,9.8,7.6,8,0.2,20,0,99070,4.8
20020124,11.9,9.3,8,7,1.2,31,0,99680,0
20020125,12.1,6.4,1,7,0,17,0,101180,6
20020126,13.9,8.4,4.8,8,0.1,20,0,100100,13
20020127,12.7,10.7,7.5,8,0,18,0,100390,5.6
20020128,14,10.6,8.6,4,5.5,61,0,101300,0.8
20020129,13.3,10.6,7.1,6,0.9,30,0,101980,0
20020130,12.4,11.4,9.6,7,0,19,0,101280,1
20020131,13.6,9.1,5.8,5,1.4,36,0,101180,3.6
20020201,13.5,10,6.5,7,0,19,0,100860,0.2
20020202,11.6,12.9,12.3,7,0.8,31,0,101040,0.2
20020203,12.9,10.4,9.3,8,0,20,0,100550,18.2
20020204,12.8,9,5.1,6,0,20,0,100650,8.4
20020205,9.7,10.1,7.4,6,4.3,61,0,99580,1.6
20020206,12,6.9,4.1,3,5.1,67,0,100510,0
20020207,13.2,6.2,0.5,6,0,21,0,101690,1
20020208,12.1,8.6,3.9,8,0.2,27,0,101530,0.2
20020209,12.9,11.1,10.1,6,3.2,57,0,100530,1.2
20020210,13.8,9.6,6.4,6,2.4,51,0,100760,0.2
20020211,13.6,10.8,7.8,8,0.1,26,0,100220,1.6
20020212,10.4,11.8,10.1,6,2.4,53,0,101040,0
20020213,8.9,8.6,6.7,7,0.6,35,0,101820,0.4
20020214,9,6,3.2,4,7.4,91,0,103010,0
20020215,10,4.2,-0.7,3,8.5,100,0,103430,0
20020216,7.7,5.6,1.1,1,9.1,105,0,103110,0
20020217,9.3,3.4,-0.9,7,2.4,57,0,102280,0.4
20020218,11.7,4.6,0,6,8.4,104,0,102260,0
20020219,10.7,8.4,5.1,7,1.3,47,0,101730,8
20020220,11.3,9.8,8.9,5,5.3,84,0,99960,1.6
20020221,13.8,6.2,1.2,6,0.2,33,0,101800,1
20020222,7.7,8.2,2.5,6,5.5,88,0,100250,0.2
20020223,10.5,6,4.3,3,6.7,99,0,100390,0.2
20020224,12.9,5.6,0.7,7,0,29,0,100980,8.6
20020225,12,8.4,3.8,8,0,30,0,99920,8
20020226,9.6,10,8.1,6,4.8,88,0,99020,2.8
20020227,9.9,5.9,2.2,4,6.8,105,0,99640,0
20020228,7.8,6.7,3.5,4,5.9,99,0,99740,0
20020301,8.8,3.6,-0.7,4,2.3,73,0,101060,0.4
20020302,10.5,4.2,-0.3,3,7.7,128,0,101820,0.2
20020303,9,6.5,2.5,7,1.4,63,0,102000,0
20020304,11.9,7.6,6.2,8,0,36,0,101940,0
20020305,12.2,8,4,7,3.5,91,0,101480,0
20020306,14.7,8.6,5.1,7,0,38,0,100820,0
20020307,14.2,11.8,8.9,4,6.3,123,0,101760,0
20020308,12,9.6,5,7,0.9,60,0,102260,0.2
20020309,11.5,7.8,3.5,3,9.5,156,0,101280,0
20020310,13.4,6.8,2,6,0.1,45,0,101130,0.6
20020311,12.5,10.6,7.7,7,2.6,88,0,101070,0.6
20020312,7.2,8.6,4.8,7,1.5,73,0,101420,4
20020313,6.5,6,4.8,8,0,42,0,101680,0.2
20020314,9.8,5.7,4.9,7,0,43,0,101010,4
20020315,14.8,6.8,3.7,7,0,43,0,100620,5.2
20020316,14.1,10.4,5.9,7,2.3,89,0,100960,9.2
20020317,11.8,11.2,8.4,7,3.1,101,0,100540,1
20020318,12,9.7,7.6,7,0.2,53,0,99480,7.6
20020319,13.4,9.4,6.9,8,1,71,0,100310,3.4
20020320,15.9,11.2,8.9,7,0.1,51,0,101190,1
20020321,15.1,13.2,10.5,7,2.1,91,0,101900,0
20020322,12.7,11.4,7.7,7,0.8,70,0,102630,0
20020323,11.9,9.8,6.9,7,5.3,136,0,103270,0
20020324,14.5,7.5,3.1,7,6.8,155,0,103360,0
20020325,12.1,9,3.5,6,6.4,152,0,102960,0
20020326,12,9.6,7.2,4,7.1,162,0,103110,0
20020327,13.9,7.2,2.4,3,11.1,206,0,103220,0
20020328,16.8,8.6,3.2,1,11,207,0,102700,0
20020329,17.4,9.8,2.9,0,10.8,207,0,102110,0
20020330,12.3,10.8,4.3,2,7.3,171,0,101960,0
20020331,15.2,9.4,6.5,7,0.1,59,0,101560,0
20020401,18.9,12.4,9.6,7,1.7,96,0,101370,0
20020402,20.6,13,7.1,7,3.1,120,0,101010,0
20020403,19.3,15.2,9.9,4,9.8,206,0,100600,0
20020404,17.1,13.3,7.3,1,9.6,205,0,100840,0
20020405,11.9,11.5,5.9,2,10.1,212,0,100740,0
20020406,12.9,9.5,7.1,0,11.4,228,0,101650,0
20020407,14.1,8.6,4.3,1,11.8,235,0,102210,0
20020408,10.7,9.2,4.4,3,10.7,224,0,102380,0
20020409,12.9,6.9,3.1,5,3.1,127,0,102460,0
20020410,12.9,8.9,4.9,3,10.8,229,0,101980,0
20020411,13.3,8.4,4,4,5.8,169,0,101180,0
20020412,11.3,8.4,3.4,4,9.8,221,0,100950,0
20020413,12.1,7.4,3.5,5,6.3,178,0,101180,0
20020414,12.3,6.5,0.9,6,2.4,121,0,101340,0
20020415,15.9,9.4,6.6,6,0.3,76,0,101650,0
20020416,15.9,9.2,2.6,2,10.4,234,0,101710,0
20020417,14.1,10.2,4.4,6,8,206,0,101500,0.4
20020418,14.5,9.5,4.9,4,7.9,206,0,101580,1.4
20020419,17.8,10.1,5.7,5,6.8,193,0,102150,0
20020420,20.2,10.8,3.9,6,7.7,206,0,102940,0
20020421,20.8,13.4,6.7,6,11.6,256,0,103300,0
20020422,22.6,15,9.2,7,6.5,192,0,103070,0
20020423,22.1,15.7,8.8,5,11.9,263,0,103150,0
20020424,17.9,15.8,9.6,4,7.9,214,0,102720,0
20020425,15,13.7,9.5,6,9.4,235,0,102230,4
20020426,14.7,11.6,8.2,6,4.6,169,0,100700,4.2
20020427,15.5,10.2,5.6,6,5.4,182,0,100900,8
20020428,15.3,12,8.5,5,5.6,186,0,99470,2
20020429,12,10.4,5.5,4,10.1,249,0,100000,4.6
20020430,15.3,10.1,8.2,7,0,70,0,99880,13.8
20020501,15.5,11,6.6,4,11.4,268,0,100180,0
20020502,16.9,10,4.5,6,6.9,210,0,100890,3.6
20020503,13.8,11.2,5.5,3,10.5,259,0,101760,0
20020504,12.2,9.4,4.9,5,8.6,235,0,102220,0
20020505,16.1,8.2,4.1,5,5.1,185,0,102390,0.6
20020506,16.6,11.4,6.6,6,7.8,226,0,102240,5.6
20020507,16.7,12.8,9.1,6,2.7,146,0,102140,0
20020508,13.3,12,7.2,6,3,152,0,101830,0
20020509,16.7,11.2,9.1,8,0,75,0,101250,0
20020510,17.5,13.3,9.9,8,0,75,0,100840,0
20020511,16.9,14.4,11.4,7,0.8,106,0,101070,0
20020512,14.7,13.1,9.3,6,3.3,160,0,101330,0.4
20020513,16.8,12.6,10.4,8,0,76,0,100740,10.6
20020514,19.7,13.8,10.7,6,8.2,239,0,101080,0.4
20020515,25.1,15.1,10.5,6,10.4,270,0,102230,0
20020516,23.5,16.6,8.1,4,13.5,310,0,101890,0
20020517,18.9,18.8,14.2,7,6.1,210,0,101070,4.2
20020518,19.8,16,13.2,7,2.8,154,0,101260,0
20020519,19,15.6,11.5,7,7.8,237,0,101640,0
20020520,18.3,15.8,12.7,7,1.4,125,0,101000,12
20020521,18.6,15.6,12.9,7,3.7,173,0,99910,7
20020522,18.3,15.9,13.2,5,9.7,266,0,99460,0.2
20020523,17.9,15.1,11.9,5,10.3,275,0,100410,3.8
20020524,16.8,14.4,10.8,7,5.7,208,0,100250,3
20020525,13.5,13.3,9.8,6,9.4,263,0,100640,4.8
20020526,18,11.4,9.2,6,3.4,169,0,99920,7.8
20020527,16.2,11.8,5.6,4,9.5,266,0,100330,0.6
20020528,17.6,12.8,9.4,6,3.5,172,0,100430,0.6
20020529,17.3,13.8,10,5,9.2,263,0,101240,0.4
20020530,19.8,13.6,9.9,6,4.9,198,0,102100,0.8
20020531,22.8,14.2,8.6,5,12.6,310,0,102540,0
20020601,26.8,16.3,9.8,1,14.3,330,0,102430,0
20020602,17.7,19.4,11.9,6,9.9,275,0,101610,0
20020603,16.6,15.6,13.6,7,2.5,156,0,100890,0.6
20020604,15.4,13,9.4,7,0.6,108,0,100580,0
20020605,17.4,13.4,11.3,7,0,80,0,99790,29.2
20020606,15.5,14.8,12.1,8,0,80,0,99920,1.2
20020607,17.8,14.9,14.3,8,0,80,0,100220,0.4
20020608,15.3,14,10.1,6,1.7,139,0,100560,0.4
20020609,17.2,13.8,12.2,7,2.1,148,0,100540,6
20020610,18.2,13.8,10.5,6,4.7,199,0,100780,12.8
20020611,17.6,13.8,9.3,6,9.7,275,0,101260,11.6
20020612,20.7,14.4,11.1,8,1.8,142,0,101280,1.6
20020613,21.6,15.8,10.8,8,2.3,153,0,101450,0
20020614,21.1,18,14.4,7,1.6,137,0,101270,0.2
20020615,22.1,17.1,13.1,6,7.9,250,0,101400,0.6
20020616,26.6,18.3,14.5,8,1.5,135,0,101510,0
20020617,22.6,20.6,14.6,2,15.5,349,0,101440,4.8
20020618,21.5,19.2,15.7,6,8.3,256,0,101700,0
20020619,22.3,16.2,10.9,6,13.1,320,0,102250,0
20020620,21.9,18.2,14,6,4.3,193,0,102030,0.6
20020621,19.5,17.2,12.4,7,6.7,232,0,102000,2.8
